OTU_ID	SRR7722074	SRR7722075	SRR7722076	SRR7722077	SRR7722078	SRR7722079	SRR7722080	SRR7722081	SRR7722082	SRR7722083	SRR7722084	SRR7722085	SRR7722086	SRR7722087	SRR7722088	SRR7722089	SRR7722090	SRR7722091	SRR7722092	SRR7722093	SRR7722094	SRR7722095	SRR7722096	SRR7722097	SRR7722098	SRR7722099	SRR7722100	SRR7722101	SRR7722102	SRR7722103	SRR7722104	SRR7722105	SRR7722106	SRR7722107	SRR7722108	SRR7722109	SRR7722110	SRR7722111	SRR7722112	SRR7722113	SRR7722114	SRR7722115	SRR7722116	SRR7722117	SRR7722118	SRR7722119	SRR7722120	SRR7722121	SRR7722122	SRR7722123	SRR7722124	SRR7722125	SRR7722126	SRR7722127	SRR7722128	SRR7722129	SRR7722130	SRR7722131	SRR7722132	SRR7722133	SRR7722134	SRR7722135	SRR7722136	SRR7722137	SRR7722138	SRR7722139	SRR7722140	SRR7722141	SRR7722142	SRR7722143	SRR7722144	SRR7722145	SRR7722146	SRR7722147	SRR7722148	SRR7722149	SRR7722150	SRR7722151	SRR7722152	SRR7722153	SRR7722154	SRR7722155	SRR7722156	SRR7722157	SRR7722158	SRR7722159	SRR7722160	SRR7722161	SRR7722162	SRR7722163	SRR7722164	SRR7722165	SRR7722166	SRR7722167	SRR7722168	SRR7722169	SRR7722170	SRR7722171	SRR7722172	SRR7722173	SRR7722174	SRR7722175	SRR7722176	SRR7722177	SRR7722178	SRR7722179	SRR7722180	SRR7722181	SRR7722182	SRR7722183	SRR7722184	SRR7722185	SRR7722186	SRR7722187	SRR7722188	SRR7722189	SRR7722190	taxonomy
718aca8c0d21d47b57baeb729269e4e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	10	23	0	0	0	0	0	0	0	0	0	0	0	9	0	360	0	0	25	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	17	0	0	9	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	65	23	0	0	0	0	0	0	0	0	188	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
af6b6fa8458195e4663ef0c79e9a61ce	25	0	0	0	6	12	0	29	0	0	23	0	0	11	12	0	0	0	10	31	0	19	0	0	0	5	0	7	0	4	14	0	0	0	19	13	0	0	8	56	0	15	0	12	6	7	0	5	0	0	0	0	13	0	0	0	0	0	4	43	0	12	62	11	5	0	0	0	118	25	0	33	51	7	0	7	0	11	17	0	0	57	0	5	5	21	9	4	4	7	0	65	43	7	15	6	0	0	0	11	0	14	0	0	0	0	0	5	5	0	0	26	9	18	9	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales
f7eae3161ee4b41e0d0052573af5cd2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	14	0	157	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	7	0	0	206	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	414	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
c075aa8a0062f62354028bf5fd31ab5d	0	0	0	0	0	0	0	0	163	0	0	0	0	0	124	0	0	0	0	0	0	230	0	0	0	96	0	0	0	85	71	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes
646da1cf61d769effe8899402c4072bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	173	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	115	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
f59f3bb5ec948b95502f07348117c570	20	0	0	0	0	26	0	14	35	0	5	0	8	9	0	0	0	0	0	15	0	22	0	6	0	3	0	0	0	9	0	0	0	0	14	0	26	0	0	22	5	31	7	35	60	0	0	0	0	15	0	0	0	0	0	0	0	9	0	15	36	6	30	31	7	0	0	12	66	0	8	14	36	10	0	9	9	0	0	0	0	50	0	11	29	30	14	14	4	7	0	114	52	12	7	4	0	0	0	9	0	17	0	0	0	0	0	0	5	0	0	0	0	28	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales
be8ed13614062a0d43eb0a477d664d0e	0	0	0	0	0	0	0	0	0	0	0	0	37	86	0	0	35	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	29	0	124	0	0	0	0	0	0	83	0	13	0	0	0	0	15	0	51	0	0	0	0	0	0	42	0	54	0	0	0	0	0	0	0	83	0	0	20	0	0	0	0	0	35	33	25	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_nodatum_group
d35d02b66c36292be38ff73864dc2bf4	0	0	0	0	0	22	0	25	0	0	41	0	0	27	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	111	0	26	0	27	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	17	53	33	0	0	0	0	157	0	0	40	42	0	0	0	0	0	25	0	0	70	0	0	0	48	0	0	0	0	0	80	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
b86948d0c47194a491e4b68c457cab23	0	0	0	0	0	0	0	106	101	0	18	0	0	0	0	0	0	0	19	25	0	0	0	0	0	20	0	0	34	0	0	0	0	0	0	0	15	0	43	78	0	0	10	0	0	0	0	0	0	0	0	0	0	5	62	0	0	0	0	0	0	0	18	0	19	0	0	0	0	33	0	0	0	0	0	5	10	0	0	0	0	0	0	28	0	66	40	0	0	0	0	0	56	0	106	0	0	0	0	0	0	12	0	0	0	0	0	0	8	18	0	0	0	43	15	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
42f26a3ce8c9ab828db0477e72b26235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	847	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium
559898eb23d6e3453b997a66b390b84c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	988	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium
5ddbc16213eb49d2f7c19b83e162dc86	73	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	28	0	14	0	0	9	0	0	0	0	33	0	0	0	0	0	0	18	0	0	85	131	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	19	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified
21e6c70387da696a99103819b718a37c	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	34	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	30	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	52	0	22	0	0	0	267	0	0	0	0	0	0	0	16	0	0	0	0	54	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus
a3c1ea5051ee018297255650ff2cc6a5	0	0	0	0	0	0	0	21	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	17	34	13	0	0	28	23	0	0	13	0	7	0	0	0	0	0	0	0	0	0	11	0	8	89	0	0	0	0	0	63	30	11	0	137	0	0	0	0	0	6	0	0	64	0	0	0	177	0	0	7	14	0	29	22	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	d__Bacteria; p__Firmicutes
a0f6d097160e4b27af4336213e56ac7c	0	4	0	0	0	0	0	8	74	5	0	0	23	0	0	0	0	0	0	19	0	22	0	0	0	21	0	0	0	45	23	0	0	0	3	41	20	0	13	0	17	0	0	13	35	11	0	0	0	0	0	0	0	0	11	0	0	5	0	16	0	0	82	21	9	0	0	0	0	0	16	64	0	28	0	0	18	0	0	0	0	0	18	0	12	64	28	10	4	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	10	0	0	59	26	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014
26854013f173ac0ed84694a00337bbb9	0	0	0	0	0	0	0	18	0	0	0	0	14	9	0	0	0	0	0	0	0	8	0	4	0	0	0	23	0	42	18	0	0	0	0	36	0	0	27	38	0	0	0	38	39	7	0	0	8	23	0	0	9	0	0	0	0	9	12	0	0	0	9	0	38	0	0	16	32	18	23	0	9	0	0	0	0	0	31	0	0	22	0	17	0	32	67	0	0	4	0	7	23	19	24	41	0	0	0	0	0	0	0	0	0	8	56	0	0	0	0	0	28	22	0	0	0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Eggerthellaceae
0a2862b620fbdf87e3e3d3c96ce678a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	8	11	21	0	0	0	0	0	0	0	0	91	55	0	0	63	0	0	0	9	2	30	0	0	22	0	0	0	0	0	0	37	4	38	0	0	0	0	0	0	91	43	0	0	0	0	0	0	0	22	29	0	0	43	5	0	0	48	39	0	4	0	0	81	0	0	0	0	0	0	0	46	0	0	0	0	5	0	13	0	0	11	0	0	22	18	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis
fdc6c8e6ca49da9f9aefdcafcbfe4597	0	0	47	8	0	0	22	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	39	0	0	0	15	0	0	0	0	0	93	0	0	0	0	85	0	0	0	0	0	0	0	0	33	0	0	0	0	67	0	0	0	5	16	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	11	0	0	0	0	88	55	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	69	19	0	0	0	0	66	0	0	0	0	0	0	0	15	0	0	0	0	3	71	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__Alistipes_inops
fa945b251dd0893aa3f36a716289f2a0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	106	0	0	0	0	0	63	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
6bcf3e3556ea79330cfc9e4b64ce4b17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	48	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	0	0	0	0	15	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	12	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
e52e96f0bf2c83e3c97afe582ea209ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes
3f76ad7f983cce86b029ea82e6ed55e9	0	0	0	82	0	0	40	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	57	0	0	0	0	0	0	0	71	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	111	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
0ee87df22c78e25a968397cf5d63bc51	0	0	0	0	0	0	0	0	0	0	0	0	5	128	0	0	8	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	23	0	14	0	0	0	0	0	0	145	0	6	0	0	0	0	0	0	0	9	0	0	123	0	0	0	0	0	23	0	14	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified
7933f07bdc948930fdaebd4f01654439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	410	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
062aeadb7fe55192fb5f7630635a29ff	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	55	0	0	31	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	35	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
93b3bbfbdb4c96ebccdb211b66f3b100	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	364	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides
f9b7ff8c8e30ca5f30d26fe936ad231c	31	0	0	0	0	20	0	103	0	0	0	0	0	0	0	0	0	0	30	0	8	21	0	0	0	0	0	0	0	28	36	0	0	0	0	0	63	0	0	0	0	55	0	0	0	0	0	4	0	0	0	0	0	37	56	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	14	0	22	15	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	52	0	0	0	0	0	0	0	0	28	0	0	92	0	0	0	0	0	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__uncultured; s__uncultured_Desulfovibrionales
188231e373cace5f14748c518d759477	19	0	0	0	20	16	0	0	0	0	32	0	0	0	0	0	0	0	14	0	0	0	0	9	0	87	0	0	24	0	0	0	0	0	0	0	30	0	0	147	0	31	0	0	0	0	0	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	59	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	69	0	25	0	0	0	0	0	26	0	0	13	25	0	0	42	40	0	0	0	0	42	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_UCG-001
590f18e68905d55d99483cc198e345ac	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	8	0	16	0	4	0	0	0	0	15	0	0	0	10	20	0	0	0	0	0	0	0	0	218	0	0	12	0	28	0	0	16	0	0	0	0	0	0	0	0	0	0	0	13	0	14	0	35	15	0	0	0	0	0	0	0	0	0	0	0	28	41	0	0	0	0	0	39	37	0	0	0	9	16	0	0	0	0	0	30	0	0	0	17	0	0	0	0	19	50	0	0	0	17	0	0	56	0	41	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__[Eubacterium]_siraeum_group; s__uncultured_bacterium
74a9d94a0e17c31b6c7ebfa10c059b9c	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	90	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Desulfobacterota; c__Desulfovibrionia; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila
d86e93247fc672281389b3d01b679321	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
ab3989db999faa06b9ddffee90bb905b	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	49	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	75	39	0	10	0	0	0	0	0	0	0	0	15	28	0	0	0	0	0	0	69	47	25	111	0	0	0	0	0	0	0	91	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	45	0	59	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_UCG-001
e265bd2016dd0b9ee30e7723506cac46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	16	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	29	31	0	0	32	62	36	0	0	13	0	0	0	0	41	0	76	0	0	0	0	24	0	0	85	35	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	72	0	83	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
1e9f53fd8901700a51db58dd8115a9b5	0	0	8	15	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	27	0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	9	0	0	0	0	0	0	0	0	0	0	0	0	673	0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium
2258722be53ad0b1b6edc30c05dfac68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	578	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group
85de3901184e909fde85a3580fc6581b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae
32fa2f7951f45ea39a6cccf15f47c583	0	0	0	0	20	0	0	0	0	23	0	0	0	0	31	0	0	0	70	0	35	161	0	0	0	0	0	0	0	12	55	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	23	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides
84e3b271b6726e0f61b0ac3d6cbbb580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	169	0	0	0	0	0	0	97	0	49	37	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
ca5061472739daf8752ac1001e88082d	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	62	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	42	0	9	0	21	0	0	0	0	0	91	0	0	21	0	0	0	29	43	0	10	0	0	27	17	0	12	0	0	0	0	46	0	0	0	0	0	0	0	0	0	44	0	0	54	0	125	0	0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae
283a3f79da32be2750817b7fad739192	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides_caccae
4125252333254d62fde4710d585e8901	0	0	0	32	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	135	0	0	154	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Holdemania; s__Holdemania_massiliensis
